Anno,Titolo,Artista,Anno_ultimo_rilascio,Durata(min),Popolarità,URL immagine album,Decade,Anni_dalla_pubblicazione
2016,Noi siamo infinito,Alessio Bernabei,2016,3.723,26,https://i.scdn.co/image/ab67616d0000b273ce819425c2f6afb5fe5d245d,2010,0
2016,Ora o mai più (le cose cambiano),Dolcenera,2016,3.995,16,https://i.scdn.co/image/ab67616d0000b2732dc27f89ccc70f428c641fb2,2010,0
2016,Blu,Irene Fornaciari,2016,3.489,11,https://i.scdn.co/image/ab67616d0000b27313f2179bc58967213a5d2562,2010,0
2016,Semplicemente,Bluvertigo,2016,3.741,12,https://i.scdn.co/image/ab67616d0000b2739751b594045fa9317db295d8,2010,0
2016,Mezzo respiro,Dear Jack,2016,3.33,10,https://i.scdn.co/image/ab67616d0000b2736343932c3a8476aad18534fa,2010,0
2016,Sogni e nostalgia,Neffa,2015,3.092,22,https://i.scdn.co/image/ab67616d0000b273b6cca30d94d6232b31311b83,2010,0
2016,Di me e di te,Zero Assoluto,2016,3.259,32,https://i.scdn.co/image/ab67616d0000b273727e4db5f7e5a63fedb3fbd5,2010,0
2017,Occidentali's Karma,Francesco Gabbani,2017,3.627,48,https://i.scdn.co/image/ab67616d0000b273062c1f5367d653855898d79b,2010,0
2017,Che sia benedetta,Fiorella Mannoia,2017,3.224,43,https://i.scdn.co/image/ab67616d0000b27337e3ce04d1ffd6754a147bf7,2010,0
2017,Vietato morire,Ermal Meta,2017,3.533,49,https://i.scdn.co/image/ab67616d0000b273eb5590b17bc668f61f20dd21,2010,0
2017,Il diario degli errori,Michele Bravi,2017,3.448,47,https://i.scdn.co/image/ab67616d0000b273f2921fb8e08c931334e4adc7,2010,0
2017,Fatti bella per te,Paola Turci,2017,3.539,27,https://i.scdn.co/image/ab67616d0000b2738f7fca731245df3c10b06cde,2010,0
2017,Con te,Sergio Sylvestre,2017,3.556,24,https://i.scdn.co/image/ab67616d0000b273e1d1bf6d1cb1b69222bbeba9,2010,0
2017,Portami via,Fabrizio Moro,2017,3.237,48,https://i.scdn.co/image/ab67616d0000b273163814701f6027e7fa5770fd,2010,0
2017,Tutta colpa mia,Elodie,2017,3.316,52,https://i.scdn.co/image/ab67616d0000b27313040206e0a80802db7e5029,2010,0
2017,Ora esisti solo tu,Bianca Atzei,2017,3.66,34,https://i.scdn.co/image/ab67616d0000b273cf7b6ee0d820ebfabaa53d1e,2010,0
2017,Vedrai,Samuel,2017,3.691,23,https://i.scdn.co/image/ab67616d0000b273b5f039879943725b88d15102,2010,0
2017,Mani nelle mani,Michele Zarrillo,2017,3.92,31,https://i.scdn.co/image/ab67616d0000b2738e81ac2b014e38e0548cf2f2,2010,0
2017,Il cielo non mi basta,Lodovica Comello,2017,3.103,18,https://i.scdn.co/image/ab67616d0000b273d4a6bc02794e7ae03ff38c79,2010,0
2017,Spostato di un secondo,Marco Masini,2017,3.611,30,https://i.scdn.co/image/ab67616d0000b273c0f0091b7cb6e3496941023b,2010,0
2017,Nessun posto è casa mia,Chiara,2017,3.752,31,https://i.scdn.co/image/ab67616d0000b273eb29a3a5104ef573141d67f1,2010,0
2017,Nel mezzo di un applauso,Alessio Bernabei,2017,3.449,20,https://i.scdn.co/image/ab67616d0000b273cd7d659fa6eb3d5af495a1eb,2010,0
2017,Ragazzi fuori,Clementino,2017,3.375,22,https://i.scdn.co/image/ab67616d0000b273769af46d6496e2987f08c0d1,2010,0
2017,Di rose e di spine,Al Bano,2017,3.574,15,https://i.scdn.co/image/ab67616d0000b27345b8557b0037caa31b959481,2010,0
2017,La prima stella,Gigi D'Alessio,2017,4.135,17,https://i.scdn.co/image/ab67616d0000b273297e0aa952d4298df96bf9a2,2010,0
2017,Fa talmente male,Giusy Ferreri,2017,2.993,22,https://i.scdn.co/image/ab67616d0000b2738370e93c78d691c1fbb6ff98,2010,0
2017,L'ottava meraviglia,Ron,2017,3.282,11,https://i.scdn.co/image/ab67616d0000b273984302ac06ca692cbcddf26b,2010,0
2017,Do retta a te,Nesli & Alice Paba,2017,3.532,13,https://i.scdn.co/image/ab67616d0000b2737e7c0aa7202b787f0e080f2d,2010,0
2017,Togliamoci la voglia,Raige e Giulia Luzi,2017,3.552,2,https://i.scdn.co/image/ab67616d0000b27334a3dc01d5c95e57b6a0a950,2010,0
2018,Non mi avete fatto niente,Ermal Meta e Fabrizio Moro,2018,3.468,41,https://i.scdn.co/image/ab67616d0000b273ed27aa9e586a670d516ea6f7,2010,0
2018,Una vita in vacanza,Lo Stato Sociale,2018,3.899,44,https://i.scdn.co/image/ab67616d0000b273b94f544584a7371e03341a3a,2010,0
2018,Il mondo prima di te,Annalisa,2018,3.635,46,https://i.scdn.co/image/ab67616d0000b273d533ec79c19b99a20827b1a8,2010,0
2018,Almeno pensami,Ron,2018,3.488,23,https://i.scdn.co/image/ab67616d0000b2739faad8aa88a8112963f5f354,2010,0
2018,Imparare ad amarsi,Ornella Vanoni con Bungaro e Pacifico,2018,3.474,29,https://i.scdn.co/image/ab67616d0000b2730131ddda5176b17b27d0e7c5,2010,0
2018,La leggenda di Cristalda e Pizzomunno,Max Gazzè,2018,3.843,31,https://i.scdn.co/image/ab67616d0000b273a63f4388efda6976f95b6086,2010,0
2018,Passame er sale,Luca Barbarossa,2018,3.918,22,https://i.scdn.co/image/ab67616d0000b273a1c0ca0cd1e92dea85ab3bfc,2010,0
2018,Adesso,Diodato e Roy Paci,2019,3.805,60,https://i.scdn.co/image/ab67616d0000b273f83deff104493637b061ef40,2010,1
2018,"Frida (mai, mai, mai)",The Kolors,2018,3.52,33,https://i.scdn.co/image/ab67616d0000b273d7dd4400f80f9f1d9637e288,2010,0
2018,Eterno,Giovanni Caccamo,2018,3.725,26,https://i.scdn.co/image/ab67616d0000b273b08dbbae85ad64b247ebd373,2010,0
2018,Così sbagliato,Le Vibrazioni,2018,3.466,32,https://i.scdn.co/image/ab67616d0000b2733761016d693159ce95e5461d,2010,0
2018,Custodire,Renzo Rubino,2017,3.559,8,https://i.scdn.co/image/ab67616d0000b2730fa0f9273528f45d87071642,2010,0
2018,Non smettere mai di cercarmi,Noemi,2018,3.159,28,https://i.scdn.co/image/ab67616d0000b27315f846c23719919b887fcef0,2010,0
2018,Ognuno ha il suo racconto,Red Canzian,2018,3.984,11,https://i.scdn.co/image/ab67616d0000b2735d682e1128c45c9e43964fe0,2010,0
2018,Lettera dal Duca,Decibel,2018,3.627,10,https://i.scdn.co/image/ab67616d0000b273533a7e82d0e976efed8a90e0,2010,0
2018,Senza appartenere,Nina Zilli,2018,3.291,19,https://i.scdn.co/image/ab67616d0000b2732855f522e747e796f80ea14e,2010,0
2018,Il segreto del tempo,Roby Facchinetti e Riccardo Fogli,2018,3.927,11,https://i.scdn.co/image/ab67616d0000b273ddd7c4f630606b736d8f8187,2010,0
2018,Rivederti,Mario Biondi,2018,3.51,29,https://i.scdn.co/image/ab67616d0000b273f544028f53c7ed1fbfa7272e,2010,0
2018,Arrivedorci,Elio e le Storie Tese,2018,4.105,16,https://i.scdn.co/image/ab67616d0000b2739413634eceff035f43a60ba6,2010,0
2019,Soldi,Mahmood,2019,3.252,58,https://i.scdn.co/image/ab67616d0000b273c60b6ec17dcd820b3b6cd380,2010,0
2019,I tuoi particolari,Ultimo,2019,3.666,55,https://i.scdn.co/image/ab67616d0000b27331ebf025df9645b1d2eb0155,2010,0
2019,Musica che resta,Il Volo,2019,3.277,39,https://i.scdn.co/image/ab67616d0000b273ceb6d4d4ac8f8b0c8eb1afdc,2010,0
2019,Cosa ti aspetti da me,Loredana Bertè,2019,3.736,37,https://i.scdn.co/image/ab67616d0000b2730d93ed415bec01196b0ec02c,2010,0
2019,Abbi cura di me,Simone Cristicchi,2019,4.024,43,https://i.scdn.co/image/ab67616d0000b273d48601b034fc8b09f0978e5d,2010,0
2019,Argentovivo,Daniele Silvestri,2019,4.276,27,https://i.scdn.co/image/ab67616d0000b2738f1a7729968816d75c742bb2,2010,0
2019,La ragazza con il cuore di latta,Irama,2019,3.702,46,https://i.scdn.co/image/ab67616d0000b273096a351dcac111864ac57f9f,2010,0
2019,Mi sento bene,Arisa,2019,3.735,27,https://i.scdn.co/image/ab67616d0000b273a963e9c5b24c32df016bcd58,2010,0
2019,Rolls Royce,Achille Lauro,2020,2.889,47,https://i.scdn.co/image/ab67616d0000b273d7d1c841048a5776dd5405c4,2010,1
2019,Nonno Hollywood,Enrico Nigiotti,2019,3.783,45,https://i.scdn.co/image/ab67616d0000b27371e4315e2c8cccab424ce1d7,2010,0
2019,Per un milione,Boomdabash,2019,2.91,53,https://i.scdn.co/image/ab67616d0000b2736b9d552174352504e4ebc4cd,2010,0
2019,Rose viola,Ghemon,2019,3.221,33,https://i.scdn.co/image/ab67616d0000b2735738d43e34d65994a8a33e9b,2010,0
2019,Solo una canzone,Ex-Otago,2019,3.788,34,https://i.scdn.co/image/ab67616d0000b2738a549012931580bbeb20e11c,2010,0
2019,Dov'è l'Italia,Motta,2019,2.973,19,https://i.scdn.co/image/ab67616d0000b27396db6112c8e360aa72e474a9,2010,0
2019,Aspetto che torni,Francesco Renga,2019,3.231,16,https://i.scdn.co/image/ab67616d0000b27309bdb16a372d5d29c958cee5,2010,0
2019,L'ultimo ostacolo,Paola Turci,2019,3.442,21,https://i.scdn.co/image/ab67616d0000b2730c51993d85adaa3ad8410f28,2010,0
2019,L'amore è una dittatura,The Zen Circus,2019,3.84,25,https://i.scdn.co/image/ab67616d0000b273e3213b0e1748b411a0457dba,2010,0
2019,Senza farlo apposta,Federica Carta e Shade,2019,3.586,40,https://i.scdn.co/image/ab67616d0000b2731005fe8ef2fb35043b854d75,2010,0
2019,Mi farò trovare pronto,Nek,2019,3.023,15,https://i.scdn.co/image/ab67616d0000b27357dd51a2da4ec9c5ca08574f,2010,0
2019,I ragazzi stanno bene,Negrita,2019,4.086,24,https://i.scdn.co/image/ab67616d0000b273889231e02c7d37c2c8e63c6c,2010,0
2019,Un po' come la vita,Patty Pravo con Briga,2019,3.409,24,https://i.scdn.co/image/ab67616d0000b2733808cfd795cdd5ae71f17cbb,2010,0
2019,Le nostre anime di notte,Anna Tatangelo,2019,3.178,14,https://i.scdn.co/image/ab67616d0000b273738e7f58c16bec26724c08c4,2010,0
2019,Parole nuove,Einar,2019,3.289,17,https://i.scdn.co/image/ab67616d0000b2731867f03f50ba68de63d3d585,2010,0
2019,Un'altra luce,Nino D'Angelo e Livio Cori,2019,4.082,17,https://i.scdn.co/image/ab67616d0000b2734f32f8d192e5a25864d13c6e,2010,0
2020,Fai rumore,Diodato,2020,3.602,48,https://i.scdn.co/image/ab67616d0000b273686403904eebd6847730afc7,2020,0
2020,Viceversa,Francesco Gabbani,2020,3.588,61,https://i.scdn.co/image/ab67616d0000b2737a315843e9ac5bf15d3a6480,2020,0
2020,Ringo Starr,Pinguini Tattici Nucleari,2020,3.056,53,https://i.scdn.co/image/ab67616d0000b2739d4cb13f84ae3a5fd0a93890,2020,0
2020,Dov'è,Le Vibrazioni,2020,3.062,38,https://i.scdn.co/image/ab67616d0000b27330a96137a67591ae7d5ec788,2020,0
2020,Gigante,Piero Pelù,2020,3.677,30,https://i.scdn.co/image/ab67616d0000b2734a7913f666d873b33397a514,2020,0
2020,Ho amato tutto,Tosca,2020,3.741,25,https://i.scdn.co/image/ab67616d0000b273681b173ce5e2eca8eddd57b7,2020,0
2020,Andromeda,Elodie,2020,3.373,47,https://i.scdn.co/image/ab67616d0000b273bad09f776b795f1adeac2744,2020,0
2020,Me ne frego,Achille Lauro,2020,3.691,50,https://i.scdn.co/image/ab67616d0000b273d7d1c841048a5776dd5405c4,2020,0
2020,Finalmente io,Irene Grandi,2020,4.093,23,https://i.scdn.co/image/ab67616d0000b2734517019ccaf98105a6cf2bff,2020,0
2020,Eden,Rancore,2022,3.522,33,https://i.scdn.co/image/ab67616d0000b2736ce8adc612fa5a802e63b340,2020,2
2020,Carioca,Raphael Gualazzi,2020,3.45,24,https://i.scdn.co/image/ab67616d0000b273add73cda029ce4cd26ad2435,2020,0
2020,Tikibombom,Levante,2020,3.386,39,https://i.scdn.co/image/ab67616d0000b2739b64443f24494caee0d7c9d4,2020,0
2020,Rosso di rabbia,Anastasio,2020,3.221,25,https://i.scdn.co/image/ab67616d0000b2731bd8fef1c834aedb50972bde,2020,0
2020,Il sole ad est,Alberto Urso,2020,3.419,20,https://i.scdn.co/image/ab67616d0000b273b011d9badadf61e0ae5f34ae,2020,0
2020,Il confronto,Marco Masini,2020,3.311,33,https://i.scdn.co/image/ab67616d0000b273e441a7e5112ae18e67bac559,2020,0
2020,Voglio parlarti adesso,Paolo Jannacci,2020,3.717,15,https://i.scdn.co/image/ab67616d0000b27304694caa47aa83c8af781d41,2020,0
2020,Niente (Resilienza 74),Rita Pavone,2020,3.285,16,https://i.scdn.co/image/ab67616d0000b273682bbba0307af9b5a34bac03,2020,0
2020,Nell'estasi o nel fango,Michele Zarrillo,2020,3.755,17,https://i.scdn.co/image/ab67616d0000b273e274d3dd443b250af0e04508,2020,0
2020,Baciami adesso,Enrico Nigiotti,2020,3.05,43,https://i.scdn.co/image/ab67616d0000b273eeedd4dbf8d0c25b83cf0429,2020,0
2020,Come mia madre,Giordana Angi,2020,2.891,28,https://i.scdn.co/image/ab67616d0000b27320936bee82b2714f5fc58e29,2020,0
2020,Musica (e il resto scompare),Elettra Lamborghini,2020,3.243,42,https://i.scdn.co/image/ab67616d0000b2733b87e60161fb6595e30acb88,2020,0
2020,No grazie,Junior Cally,2020,2.95,18,https://i.scdn.co/image/ab67616d0000b273d7866b4b7b8925b2a574732f,2020,0
2020,Lo sappiamo entrambi,Riki,2020,3.294,19,https://i.scdn.co/image/ab67616d0000b27350fd717956316458f68fabb0,2020,0
2020,Sincero,Bugo e Morgan,2022,2.431,39,https://i.scdn.co/image/ab67616d0000b273e19088a3f4cab3497403b30d,2020,2
2021,Zitti e buoni,Måneskin,2021,3.246,67,https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21,2020,0
2021,Chiamami per nome,Francesca Michielin e Fedez,2021,3.711,47,https://i.scdn.co/image/ab67616d0000b273d6b725434a6904c6de444c36,2020,0
2021,Un milione di cose da dirti,Ermal Meta,2021,3.533,40,https://i.scdn.co/image/ab67616d0000b273d24e8c5dd4b014a7ae411f3e,2020,0
2021,Musica leggerissima,Colapesce Dimartino,2021,3.945,51,https://i.scdn.co/image/ab67616d0000b273b94d4938b5e09f77aa6e088e,2020,0
2021,La genesi del tuo colore,Irama[20],2021,3.816,49,https://i.scdn.co/image/ab67616d0000b2732ee15194eed8c6d0d6876ec8,2020,0
2021,Mai dire mai (la locura),Willie Peyote,2025,3.478,17,https://i.scdn.co/image/ab67616d0000b2730e138b288e413f4a569e8e6a,2020,4
2021,Dieci,Annalisa,2021,3.314,44,https://i.scdn.co/image/ab67616d0000b2731bddc7778bd7890e729267d8,2020,0
2021,Voce,Madame,2021,3.523,48,https://i.scdn.co/image/ab67616d0000b2733ccb55cd765166e424ca0540,2020,0
2021,Quando ti sei innamorato,Orietta Berti,2021,3.666,20,https://i.scdn.co/image/ab67616d0000b273db44d60f9bf56d4f3b149f2d,2020,0
2021,Potevi fare di più,Arisa,2021,4.072,40,https://i.scdn.co/image/ab67616d0000b273291a372be672873aca88c21c,2020,0
2021,Amare,La Rappresentante di Lista,2021,3.346,41,https://i.scdn.co/image/ab67616d0000b2732b92875bbf0736d590e3456d,2020,0
2021,Bianca luce nera,Extraliscio feat. Davide Toffolo,2021,3.399,17,https://i.scdn.co/image/ab67616d0000b273748e3527358824086dcb90de,2020,0
2021,Combat pop,Lo Stato Sociale,2021,3.425,25,https://i.scdn.co/image/ab67616d0000b273afbf889c1cc6a9bb4238642f,2020,0
2021,Glicine,Noemi,2021,3.62,48,https://i.scdn.co/image/ab67616d0000b273700ef271825964692ef8caa1,2020,0
2021,Ti piaci così,Malika Ayane,2021,3.614,21,https://i.scdn.co/image/ab67616d0000b273325db849948a2129eb208f3f,2020,0
2021,Santa Marinella,Fulminacci,2021,3.684,41,https://i.scdn.co/image/ab67616d0000b273f3e8591f23a3d3668de2b560,2020,0
2021,Il farmacista,Max Gazzè,2021,4.194,24,https://i.scdn.co/image/ab67616d0000b2739c2a6d0bc022c8812e55d631,2020,0
2021,Parlami,Fasma,2021,2.82,48,https://i.scdn.co/image/ab67616d0000b2739b7f3d5963a55c9ef527e115,2020,0
2021,Cuore amaro,Gaia,2021,2.553,32,https://i.scdn.co/image/ab67616d0000b273d49b662d9cf9428fdc5d7ee8,2020,0
2021,Fiamme negli occhi,Coma_Cose,2021,3.438,52,https://i.scdn.co/image/ab67616d0000b27381872b41fa9303024d341aec,2020,0
2021,Momento perfetto,Ghemon,2021,3.193,25,https://i.scdn.co/image/ab67616d0000b2731c901fdf923901dfa0d6d808,2020,0
2021,Quando trovo te,Francesco Renga,2021,3.827,25,https://i.scdn.co/image/ab67616d0000b2734f79cebc8fc5dd611cff3f24,2020,0
2021,Arnica,Gio Evan,2021,3.064,38,https://i.scdn.co/image/ab67616d0000b27311e38ae0a12b71953c3925f7,2020,0
2021,E invece sì,Bugo,2021,3.868,18,https://i.scdn.co/image/ab67616d0000b2736e8866337dd02561b07c0c1a,2020,0
2021,Ora,Aiello,2021,3.015,32,https://i.scdn.co/image/ab67616d0000b273957f474c71afb1b74b1e5034,2020,0
2021,Torno a te,Random,2021,3.448,19,https://i.scdn.co/image/ab67616d0000b273117d589e12fbce6d17b2bc81,2020,0
2022,Brividi,Mahmood e Blanco,2023,3.319,10,https://i.scdn.co/image/ab67616d0000b27361582f97ecbc8b8ed4df1d5e,2020,1
2022,O forse sei tu,Elisa,2022,3.893,50,https://i.scdn.co/image/ab67616d0000b273a043d83836d044f101d7cfb1,2020,0
2022,Apri tutte le porte,Gianni Morandi,2022,3.722,35,https://i.scdn.co/image/ab67616d0000b2738d4c90b2ad8522ea07ebda75,2020,0
2022,Ovunque sarai,Irama,2022,3.34,50,https://i.scdn.co/image/ab67616d0000b273d4f6240679b97315d6ecbaf5,2020,0
2022,Farfalle,Sangiovanni,2022,2.733,47,https://i.scdn.co/image/ab67616d0000b2736a809cc84cf9abf2516f5a01,2020,0
2022,Ogni volta è così,Emma,2022,3.448,34,https://i.scdn.co/image/ab67616d0000b2737023fec33c740ddaa1fe1a8d,2020,0
2022,Ciao ciao,La Rappresentante di Lista,2022,3.072,47,https://i.scdn.co/image/ab67616d0000b2730f1c471dae67e1626c9fd385,2020,0
2022,Lettera di là dal mare,Massimo Ranieri,2022,3.635,34,https://i.scdn.co/image/ab67616d0000b2738a9e1680ca8ac8fd49ae8f62,2020,0
2022,Dove si balla,Dargen D'Amico,2022,3.301,49,https://i.scdn.co/image/ab67616d0000b2730c5e4cb6c7f07a372de2eb23,2020,0
2022,Inverno dei fiori,Michele Bravi,2022,2.938,36,https://i.scdn.co/image/ab67616d0000b273bac4168abe75ba01211ec452,2020,0
2022,Virale,Matteo Romano,2022,3.076,40,https://i.scdn.co/image/ab67616d0000b2735e9b2c319f73ee8ea25d130f,2020,0
2022,Sei tu,Fabrizio Moro,2022,2.88,39,https://i.scdn.co/image/ab67616d0000b273b2b5dcaa4d5f1ea2ab2dfd0a,2020,0
2022,Perfetta così,AKA 7even,2022,2.829,35,https://i.scdn.co/image/ab67616d0000b273d202e568365b8b99fe69f7e2,2020,0
2022,Domenica,Achille Lauro con Harlem Gospel Choir,2019,3.359,49,https://i.scdn.co/image/ab67616d0000b2737e05a226a97cdbdcab2c5a21,2020,0
2022,Ti amo non lo so dire,Noemi,2022,3.621,41,https://i.scdn.co/image/ab67616d0000b273bfb219b7756f7bfb869f6309,2020,0
2022,Chimica,Ditonellapiaga e Rettore,2022,3.022,38,https://i.scdn.co/image/ab67616d0000b273df3a5698f69801fe485c2201,2020,0
2022,Insuperabile,Rkomi,2022,2.874,47,https://i.scdn.co/image/ab67616d0000b2737801dd18b44e258fe6f2f636,2020,0
2022,Voglio amarti,Iva Zanicchi,2022,3.8,17,https://i.scdn.co/image/ab67616d0000b27380e360f634c37d88f35a02be,2020,0
2022,"Tuo padre, mia madre, Lucia",Giovanni Truppi,2022,3.798,21,https://i.scdn.co/image/ab67616d0000b273bc026275e7a2a07c3dd3f19e,2020,0
2022,Abbi cura di te,Highsnob e Hu,2022,3.325,32,https://i.scdn.co/image/ab67616d0000b273345e9cc59489e7e148fccb53,2020,0
2022,Ora e qui,Yuman,2022,3.641,23,https://i.scdn.co/image/ab67616d0000b2733efb9e19e57e783fe4a9ebe3,2020,0
2022,Tantissimo,Le Vibrazioni,2022,3.124,30,https://i.scdn.co/image/ab67616d0000b2738ca7af5a3baf7238aa4e224b,2020,0
2022,Miele,Giusy Ferreri,2022,2.897,25,https://i.scdn.co/image/ab67616d0000b273c1889581081ac1149088acb6,2020,0
2022,Duecentomila ore,Ana Mena,2022,3.004,37,https://i.scdn.co/image/ab67616d0000b273b83b551f9610143b86a276cd,2020,0
2022,Sesso occasionale,Tananai,2022,3.265,53,https://i.scdn.co/image/ab67616d0000b27374dfe2b9efecc249aa0b2a55,2020,0
2023,Due vite,Marco Mengoni,2023,3.761,54,https://i.scdn.co/image/ab67616d0000b273af52389b02efac2ab6b994be,2020,0
2023,Cenere,Lazza,2022,3.472,58,https://i.scdn.co/image/ab67616d0000b273279a772ce72afcc068718423,2020,0
2023,Supereroi,Mr. Rain,2024,3.25,50,https://i.scdn.co/image/ab67616d0000b273d94173df51b0623244bab50c,2020,1
2023,Alba,Ultimo,2023,3.494,46,https://i.scdn.co/image/ab67616d0000b273997637c5347d504b05a8ac1d,2020,0
2023,Tango,Tananai,2022,3.484,59,https://i.scdn.co/image/ab67616d0000b27374dfe2b9efecc249aa0b2a55,2020,0
2023,Parole dette male,Giorgia,2023,3.107,36,https://i.scdn.co/image/ab67616d0000b273826f6bdb93168cccc07daea1,2020,0
2023,Il bene nel male,Madame,2023,3.552,49,https://i.scdn.co/image/ab67616d0000b2738f0790a5c1a64f896ddae910,2020,0
2023,Made in Italy,Rosa Chemical,2023,2.968,44,https://i.scdn.co/image/ab67616d0000b273e30c970e8abb7c9906ab7c0c,2020,0
2023,Due,Elodie,2023,3.232,50,https://i.scdn.co/image/ab67616d0000b273d5d0ce7489346daf125bd7ea,2020,0
2023,Splash,Colapesce Dimartino,2023,3.497,41,https://i.scdn.co/image/ab67616d0000b273c54abe245b8b3f59399d27cb,2020,0
2023,Lasciami,Modà,2023,3.646,38,https://i.scdn.co/image/ab67616d0000b273c88fa01c6838987cf424fb5f,2020,0
2023,Quando ti manca il fiato,Gianluca Grignani,2023,4.219,29,https://i.scdn.co/image/ab67616d0000b273c08c9acf30794a30306e5cab,2020,0
2023,L'addio,Coma_Cose,2022,3.462,46,https://i.scdn.co/image/ab67616d0000b273b4be1f570931f40abbdec92a,2020,0
2023,Mare di guai,Ariete,2023,3.408,40,https://i.scdn.co/image/ab67616d0000b27316d549c35623aefa14a02b73,2020,0
2023,Se poi domani,LDA,2023,3.482,34,https://i.scdn.co/image/ab67616d0000b273fe4e0f690ed45c732e0635a8,2020,0
2023,Un bel viaggio,Articolo 31,2023,3.64,36,https://i.scdn.co/image/ab67616d0000b27341dfa81192b73c2baf6dc1ce,2020,0
2023,Furore,Paola & Chiara,2023,2.947,39,https://i.scdn.co/image/ab67616d0000b273e33f929210074a0db015629f,2020,0
2023,Terzo cuore,Leo Gassmann,2023,3.631,32,https://i.scdn.co/image/ab67616d0000b273f74fa0264cffea420cd42659,2020,0
2023,Duemilaminuti,Mara Sattei,2023,3.75,46,https://i.scdn.co/image/ab67616d0000b2736316eaa898bf1f15b066af43,2020,0
2023,Non mi va,Colla Zio,2023,2.445,30,https://i.scdn.co/image/ab67616d0000b273ccf841ca5e8ee1f86b1be497,2020,0
2023,Lettera 22,Cugini di Campagna,2023,3.596,29,https://i.scdn.co/image/ab67616d0000b2732df9233464212e478483b0d8,2020,0
2023,Mostro,Gianmaria,2023,2.93,34,https://i.scdn.co/image/ab67616d0000b273bdc34eebe24d77f179665a0b,2020,0
2023,Vivo,Levante,2023,3.357,31,https://i.scdn.co/image/ab67616d0000b2735acc437edb8278b096ead849,2020,0
2023,Polvere,Olly,2023,2.78,56,https://i.scdn.co/image/ab67616d0000b2739fb7e3b4688c439acac6d2e2,2020,0
2023,Sali (canto dell'anima),Anna Oxa,2023,4.215,28,https://i.scdn.co/image/ab67616d0000b2739d992da6429a7bda0a3af8fd,2020,0
2023,Stupido,Will,2023,3.299,28,https://i.scdn.co/image/ab67616d0000b273e4f85973106300b1a2a8d846,2020,0
2023,Egoista,Shari,2023,2.888,28,https://i.scdn.co/image/ab67616d0000b273edd5429deb57024813cbd5b9,2020,0
2023,Cause perse,Sethu,2023,2.351,28,https://i.scdn.co/image/ab67616d0000b2736d2f73236638e898978cc0b5,2020,0
